id,parameter
FT-BMS-035,LlSOC_CmltChgCp_Ah
FT-BMS-035,LlSOC_CmltChgCp_Ah
FT-BMS-036,LlSOC_CmltDchCp_Ah
FT-BMS-036,LlSOC_CmltDchCp_Ah
FT-BMS-036,LlSOC_CmltDchCp_Ah
FT-BMS-036,LlSOC_CmltDchCpRaw_Ah
FT-BMS-036,KlSOC_CmltChgCpMaxLim_Ah
FT-BMS-036,LlSOC_CmltDchCp_Ah
FT-BMS-036,LlSOC_CmltDchCp_Ah
FT-BMS-037,LlSOC_CmltDchCp_Ah
FT-BMS-037,LlSOC_CmltDchCp_Ah
FT-BMS-037,LlSOC_CmltDchCp_Ah
FT-BMS-037,LlSOC_CmltDchCpRaw_Ah
FT-BMS-037,KlSOC_CmltChgCpMaxLim_Ah
FT-BMS-037,LlSOC_CmltDchCp_Ah
FT-BMS-037,LlSOC_CmltDchCp_Ah
FT-BMS-038,LuSOC_BattAgingCor_V
FT-BMS-038,LuSOC_BattAgingCor_V
FT-BMS-038,LuSOC_BattAgingCor_V
FT-BMS-038,LeSOC_BattAgingFacValid_enum
FT-BMS-038,LuSOC_BattAgingCor_V
FT-BMS-038,LuSOC_BattAgingCor_V
FT-BMS-038,KuSOC_BattAgingCor_Y_V
FT-BMS-039,LuSOC_BattAgingCor_V
FT-BMS-039,LuSOC_BattAgingCor_V
FT-BMS-039,LuSOC_BattAgingCor_V
FT-BMS-039,LeSOC_BattAgingFacValid_enum
FT-BMS-039,LuSOC_BattAgingCor_V
FT-BMS-039,LuSOC_BattAgingCor_V
FT-BMS-039,KuSOC_BattAgingCor_Y_V
FT-BMS-040,LuSOC_BattAgingCor_V
FT-BMS-040,LuSOC_BattAgingCor_V
FT-BMS-040,LuSOC_BattAgingCor_V
FT-BMS-040,LeSOC_BattAgingFacValid_enum
FT-BMS-040,LuSOC_BattAgingCor_V
FT-BMS-040,LuSOC_BattAgingCor_V
FT-BMS-041,LuSOC_BattAgingCor_V
FT-BMS-041,LuSOC_BattAgingCor_V
FT-BMS-041,LuSOC_BattAgingCor_V
FT-BMS-041,LeSOC_BattAgingFacValid_enum
